Patient_ID,eRNA_chr1_155158995,eRNA_chr10_5528926,eRNA_chr10_5531356,eRNA_chr12_13371038,eRNA_chr3_11236700,eRNA_chr3_138070534,eRNA_chr8_22624675,eRNA_chr9_71398719,eRNA_chr9_71398939,eRNA_chr9_114689796,PIP5K1B,PEBP4,EMP1,UGCG,MRAS,CALML5,MUC1,HRH1
TCGA-AC-A2BK,0.406711954984955,0.0,0.0,1.49931949507166,1.22702928792071,1.08916082860378,0.0,3.9258043790497,5.34584951001412,0.716915988448057,3.536960517597321,0.038576651452323155,5.746643301378711,3.5039719872700306,2.367594721961029,0.0585243118408003,1.8666706407263847,1.3056787432422876
TCGA-AC-A2BM,14.6616299118275,2.01348542985896,1.10441178428831,1.45376653237951,0.35587904192437,0.338085240088258,0.300520213411785,2.71970793137665,3.51984299958553,9.20343153573592,0.3810618284245876,0.17593970540604287,3.193125145003963,7.145655040268047,2.7522347806196445,0.1506896432473209,4.716760483642688,0.5445842992004357
TCGA-AC-A2FB,15.2238418383186,0.358348572106362,0.659958620295884,6.38159082159413,1.37366952640772,0.552454048663975,1.31991724059177,5.59919643916191,5.82913677293016,6.12776058301879,1.2214451089806087,1.842494430602672,5.818351986543055,5.043176585017267,3.6637622643729824,2.6792329571700852,6.150864557311897,1.8538302974268688
TCGA-AC-A2FE,8.96655349948204,3.05574964025669,3.18846758014072,1.97782100656445,1.06174351907224,0.129480916960029,4.73900156073708,5.76837485056931,5.10478515114916,4.67426110225706,0.33078783626552405,0.6119277672153374,4.885076460823686,5.838576173758373,2.9457200582330927,2.555668933770539,5.592654366513639,1.219338922698467
TCGA-AC-A2FF,4.37670030501899,0.0,0.0,4.12127320525067,0.817940712741254,1.47803321776051,0.786371071196854,5.57921665111929,7.33850667536626,0.892559865482561,1.1482035291356212,2.2478352418792964,5.26115766896371,4.186190383517266,3.627341028495014,3.0662594897430235,5.291829899380991,1.6792080417018886
TCGA-AC-A2FG,33.4916292412187,0.099699722382135,0.273462380533063,6.41318464223084,0.752732903985119,1.36588619663525,0.717838001151372,7.04877037241695,6.28108251007451,1.0318921266551,1.7782506368648736,2.50845400723069,5.580272136873328,4.984220199226732,2.9232062404529713,2.2104823809719667,8.150693704517167,1.1543887801260806
TCGA-AC-A2FK,4.76886266114943,0.0,0.211087868470029,5.44089750770708,0.650495268142335,4.39838191240612,0.172316627322473,7.93518068819987,7.92225694115068,1.18036889715894,1.405447843707535,2.1240303002391157,5.529327472928918,4.4296360479836245,4.102204593654963,4.335476109868982,5.294481067195961,1.127501219215837
TCGA-AC-A2FM,1.86254275425037,0.63131130808861,1.42655428181349,2.32294658114373,0.415061025759915,0.512722443585777,0.530161982483253,6.8153718011334,6.55377871767126,0.484819181349817,0.8236608678347814,1.145031284988984,5.0158480979677424,4.230527066185746,3.256969162910767,3.138646404189103,3.9464186802954373,0.8078141676250823
TCGA-AC-A2FO,12.85501959372,0.946007376629843,0.152581834940297,4.58126959408242,1.796651106422,0.659916436116786,0.736207353586934,6.91958621454248,7.67105175162344,2.52522936826192,0.7223785857583223,2.2382977275122875,5.036367058118717,5.748657121374983,2.736431698224236,1.4627852625496307,5.718169802079754,1.716420286200244
TCGA-AC-A2QH,0.0314021580775154,0.0,0.0,1.44135905575796,0.0871409886651053,0.181347462897652,0.0,0.0314021580775154,0.238656401389117,0.257497696235626,3.229926578565174,0.24950363222362196,5.1151988115311475,3.394728734330564,3.2382270633665327,0.0,0.32525026088213255,1.7338582473856137
TCGA-AC-A2QI,48.3667214147701,0.141144587188357,0.458719908362159,2.52648811067158,4.50251233130858,0.444605449643323,1.52789015631396,7.62886493753068,7.2830606989192,1.47143232143862,1.2329063010068304,0.6742798513794483,4.3747265237926385,4.463033855317493,2.2720530582143894,5.0468271609528434,8.298211527745291,2.1729034944763765
TCGA-AC-A2QJ,0.332939203939337,0.0,0.0,0.0,7.45708148823219,0.151336001790608,0.0,1.60416161898044,1.52849361808514,1.65334581956239,0.1467855409887005,0.25047655250296924,3.552622992009278,2.039980597690881,2.9562983207723397,8.545668033709227,1.7578340010734335,2.159629185821228
TCGA-AC-A3BB,47.3664339805199,0.0,0.273348760763581,1.5209405406589,1.48239135644865,0.304889002390147,6.95987998559578,7.7518904975518,8.03925714348274,1.88891002630218,1.7583884654793522,0.8219550647013534,5.330354027659826,5.224013254312493,3.008271737963543,4.18538292361474,7.1121079225019335,1.6959938131099002
TCGA-AC-A3EH,24.9072635761479,12.6643439962019,6.85084820272356,0.641141419602941,1.61365930327032,0.144076723506279,7.12819589547314,3.91528496128313,4.05575976670175,3.46144328223835,0.1129002615325498,0.22441078187075333,4.2550474593191705,4.983508975235729,2.295693641449694,4.932533674881821,8.060826146599236,1.5023306017160116
TCGA-AC-A3HN,52.7116313623552,0.64949480926378,0.623199472856339,4.73579008698003,1.49357510794262,0.631088073778571,1.68290153007619,5.4983548427958,5.30902842066223,1.37787562774988,0.9108093989599713,2.7592623804596674,5.46124041077425,5.074347012077614,2.9129180701189044,1.4838286728047536,7.80275157147665,1.5644757270612388
TCGA-AC-A3OD,0.498428780165674,0.135261341829347,0.0815273841163184,0.462297325841397,0.503061017899556,0.0398372445113829,0.773583701558249,0.222347411226323,0.215862278398889,0.490090752244687,0.8161085320363713,0.8622460299350441,4.800528650530393,4.899482139991908,2.5033320108061514,0.4842481544889686,4.350119168177097,1.5048887067876309
TCGA-AC-A3QP,14.937882920149,0.769038330065126,0.137328273225915,1.62390683089645,4.34987305443087,0.518414231427831,1.98782675494513,4.85455445853611,7.65605123234478,6.67415407877949,0.5735684240392593,0.7330071842526771,4.905110173572009,5.029806227704213,2.4192961747357633,3.9119983016993505,5.771037772522843,1.4289999257630042
TCGA-AC-A3QQ,77.813133722121,0.244580021128779,1.47970912782911,2.3540827033645,1.00476163059935,0.269038023241657,3.4241202958029,1.43690762413158,0.0,3.35074628946427,0.8446266846698076,0.15185881672700494,4.17559645461522,5.470344883425922,1.9421203494409107,0.0,8.00597704016976,0.845510123083573
TCGA-AC-A3TM,66.4838527002625,0.151168378127018,0.0,0.151168378127018,6.36796792860064,0.0,6.26215006391172,2.56608321870613,2.42247325948546,4.44435031693433,0.21636173497112732,2.106515831266251,3.1617103570052816,4.883171125802614,1.9681276255686861,2.619952893066274,8.025692720075508,1.1348123563517576
TCGA-AC-A3TN,121.466610798525,0.253400051502153,0.0,0.380100077253229,1.11566411564142,0.140777806390085,3.00560616642831,4.38170922389139,6.2998068359563,7.91523216428252,0.11063050809643417,0.22144405295439856,3.4037585369641565,6.2889380341381775,1.9107326619029126,1.937043014451019,8.393243713414948,0.6219932316661233
TCGA-AC-A3W5,41.6601442946483,0.352003076212905,0.317189585158882,3.22991833667886,7.40366909748902,0.963173252494653,0.413893726975614,4.40970886684299,4.59924898480379,1.23781301525417,1.5093411410803554,1.0949791873471424,5.207619588066145,3.9799155854175177,2.885457226053902,9.32806226888322,7.658029348861702,1.4909294759134362
TCGA-AC-A3W6,31.4293271247818,0.987392086007839,0.77637684182068,2.6834768789084,4.54678129927803,0.15925678806578,3.20902427952548,5.41871221393818,7.35368218893741,1.93098855529759,0.5348584514007184,0.4118600737378197,4.792777282336718,4.088167043993618,2.749405545640754,9.79236767076882,7.2202883529608295,1.580097232946231
TCGA-AC-A3W7,167.946453334061,1.37806530188996,0.294882617565437,1.71090310785491,3.5269128912777,0.140142234090505,6.61588130102258,6.21297237801238,6.03487495552236,0.753264508236463,2.1546804136914064,0.5697827124241276,4.067156820309614,4.705590920081665,2.448266660063955,8.21324568676028,8.722999422457764,1.3707780627408692
TCGA-AC-A3YI,55.4350575205788,0.187597487379285,0.0,2.91714092874789,1.74465663262735,1.28035285136362,0.994266683110212,5.76862273691302,7.19436364099559,3.8832679887512,0.5423075835102366,0.3967075213839758,5.919549844395575,5.611066121995436,3.2259072816062333,2.782639209940978,6.627717720623204,3.537333345550835
TCGA-AC-A3YJ,31.7242930115592,2.49538072070738,1.05935973992295,0.428452161479947,4.23743895969179,0.0,4.06794140130411,6.73281968039917,8.29125556446359,1.67143425632287,0.3428960367396197,4.9113128846383685,2.440633335161527,3.902835738545466,1.0832474137479364,3.853386912977272,6.888801685994868,0.7500919304486525
TCGA-AC-A4ZE,54.1116881618077,7.09009510984086,5.42042571018298,3.03420414516884,0.137139170403111,0.404560552689179,8.49920008573283,4.15531686321427,4.00789225503093,5.22843087161862,0.629846178960921,3.8201278926602877,4.646652306796644,5.874654361181595,2.451962766205277,6.630553997119732,6.73733794176959,0.7325731212951982
TCGA-AC-A5EH,33.7098154245631,1.69883879029476,1.09615550516638,0.934361334662117,2.20444557312058,0.411838971310075,0.161794170504263,5.18550316466162,4.24709697573689,0.635042119229231,2.9239858340939104,0.31429048398799614,4.716963466481843,2.7027018651383803,2.8001854919782097,8.35475319020256,7.087288858710957,1.5539011054587955
TCGA-AC-A5XS,44.3291572053909,0.502471555224834,0.372201152018396,0.907240308044839,0.697877160034492,0.0,0.414073781620465,6.16923409470491,6.58330787632537,3.64757128978028,2.6226024284182787,1.2210727825150631,4.908980988249132,5.125671763392588,2.2348998000678204,3.963057901908945,8.385672185258368,1.1429361771487712
TCGA-AC-A5XU,0.805046234001571,1.29985513880254,0.569422946001111,0.761848631201487,4.22551096480825,0.157082192000307,0.157082192000307,6.28328768001226,7.24541610601414,0.993544864401939,0.27130614379733703,0.26435627052581034,3.9019963761726664,3.837135913923183,2.0967678547146886,2.091293622339137,1.2237314451381058,1.4103411046140875
TCGA-AC-A62V,4.14921392656217,4.9042961005852,0.399969270398336,0.0,4.76598896969979,0.0,0.0,1.10645704708325,1.91387164900886,4.52675501357369,0.016353683577834812,0.335711910320462,4.679170414651253,4.692349079751969,1.7642187479116636,0.9841882928420941,5.067165427017112,0.8261111636631352
TCGA-AC-A62X,4.37305444585712,0.0,0.0,0.169334150856036,4.31802084682891,5.99866229407507,0.220134396112847,2.84058038061,4.57202207311297,0.319315101610735,0.2703495287331028,0.8495990111514515,2.8595720568172474,2.3256454547579866,5.311147047876517,0.22416378734166367,6.054865837842317,1.0085585988365642
TCGA-AC-A62Y,56.2969595990575,0.24285783984718,0.167488165411848,1.52832950938311,2.56256893080128,0.385222780447251,7.6039627096979,5.02045775822015,5.53548386686158,1.53251671351841,0.7855923987042305,3.6141444324194554,4.697629275974109,4.320094707738014,2.380036744288536,0.16156525639703184,8.019864786585991,1.3903375116159242
TCGA-AC-A6IV,10.5156403111364,11.2020489066612,8.34491668163409,5.82227798539063,2.36932916221761,1.0905882761384,1.65853041355233,5.66548414377329,5.02437154693794,1.81880856276117,0.6546188449611264,0.243181601644472,5.4651516979231936,6.907669440661355,4.015934607818498,7.061271814080323,4.689394218705309,1.6591482161493372
TCGA-AC-A6IW,2.13529018818425,0.115265327297395,0.0,2.50413923553591,4.30227834137528,1.78949420629206,0.0,3.17555976704324,2.31971471186008,1.27656349981865,0.44169593743456975,0.016353683577834812,5.195241282270396,2.736648166338869,4.989924644303519,0.7319652136692752,4.165260770843189,0.49702469417753037
TCGA-AC-A6IX,44.7974385814247,1.27194681960908,0.939806403806112,3.41576223070093,1.49463187111333,1.5361494230887,6.4125746187413,8.62432784215649,6.51070701431945,0.381206613592037,1.5038726662934154,2.0205295327238355,4.504621853533619,4.424533508740202,2.819340707046462,0.8812162692160306,6.985755363741397,1.2270767735177692
TCGA-AC-A6NO,56.1936507595009,4.42557796080387,2.82820282935417,0.57104231752308,2.43078824351041,0.281662764724222,3.05970647159326,5.15867282789431,5.2204071324914,3.90083637172861,0.8738131983590872,1.430552909569011,4.650804761045963,5.456809434051508,1.516569923030839,5.906885786617034,7.819360990597562,0.9779759131991259
TCGA-AC-A7VB,23.6789922415691,2.18832846037123,0.700021621537389,0.739588061015589,0.219137203263878,0.121742890702155,1.05307600457364,2.27354848386274,1.85049193867275,1.04698886003853,0.11276684542842838,0.2228045610452611,2.8800781530792245,4.926692125504937,2.202762485275887,1.1029939933233253,6.811693223392091,0.3558056389440718
TCGA-AC-A7VC,0.37664237969887,0.0,0.0,2.51879591423619,2.58941636042973,0.353102230967691,0.0,2.50937985474372,2.73536528256305,1.22879576376756,0.2525367666961751,0.3281471140336312,5.084957166361566,2.188116029091143,2.4591955219494412,0.0,0.6201171650286842,1.5927320948670738
TCGA-AC-A8OP,3.15009320673003,1.63103744088804,0.389501478421024,2.20555212155905,0.413845320822338,0.500036155474734,0.194750739210512,3.64183882323657,5.57473990990091,2.07896414107222,0.22811063440518137,0.1323794250528661,4.2527032731353795,5.2886021902212965,2.6058735663028463,0.33822471998901293,2.341501922210122,0.9021121793305679
TCGA-AC-A8OQ,34.0481727144225,4.6102695328279,0.387553305736847,1.80050806623577,2.36165295683391,2.70479911295508,0.0,1.32010344766613,1.38065865168752,0.173591584861296,1.1178944798114065,0.11063050809643417,4.7062929386139585,3.1307826401185364,3.827788544822654,7.024726355125292,6.704138813887884,1.8103608380619003
TCGA-AC-A8OR,7.56262526606892,2.9021240420321,1.39494360031377,2.13784459818203,1.63545111760925,0.577218041509148,0.0,4.98117791376412,7.96881573972351,7.56262526606892,0.7466567361572877,0.029558897449116415,4.613018839285281,5.81272411007543,0.9947969266913871,0.9618455491752572,5.67538407401269,0.546067180450209
TCGA-AC-A8OS,119.901187019738,0.600089915217525,0.483293891450356,2.11843822419072,1.65930902731289,1.07130145938162,2.27550873891209,6.97956928236222,6.07742068498822,0.829654513656444,1.859015384799414,1.9803543946493665,4.639041103502469,4.103371744590826,2.9492360914445936,8.673873321357016,8.17310893983506,1.5661819336981648
TCGA-AN-A03X,9.88124944833246,0.975323819699688,5.03510921919964,6.68096816494286,0.0,0.0,0.0,11.6551196454113,5.50448380743011,1.31668715659458,0.00791308164326493,3.2069869795048316,5.813129587127554,3.5728048015103013,2.7132559017309736,2.5131117041074016,7.445382406845802,1.3874176886749539
TCGA-AN-A03Y,17.9809822304952,0.150152750835223,0.15290504158373,1.14841446125652,0.764525207918649,0.130131950284025,13.6866278711224,2.73602425472163,2.40744108025447,4.76282938039533,0.11236652307256315,1.8052924556007117,3.6996182579107946,5.242713009240941,1.4013574098902775,0.05338941954463492,5.545959105194722,0.5084286525318571
TCGA-AN-A041,2.85818185988489,7.63072228635934,9.85375262182536,1.14564714217608,2.86708585321786,0.178079866659494,0.0,3.34493349542084,3.3479014931985,1.43651092438659,0.11955538469528244,0.22008226064924694,4.324976172691593,4.525461299144187,2.244308647708925,2.2249663650002742,4.231040652499742,1.45817198959259
TCGA-AN-A046,12.8111486247612,3.10154963113832,4.936096297232,0.88045968757339,1.84068227367259,0.122712151578173,2.15973386777584,7.58667877132053,7.12957600669184,4.04029759071134,0.22181522787370223,0.1159654315868068,4.048768029084099,5.078938536352425,2.0877343818197254,5.8402114326574734,7.123515149168214,0.9697491282886593
TCGA-AN-A049,13.6761432312017,0.165420541048705,0.487990596093681,2.44408849399462,0.657546650668604,0.789883083507568,1.7824063297998,4.89231250151546,3.85843411996105,3.10990617171566,0.17989317053354809,0.21188440194030453,3.8956806975055605,5.1823705152172375,2.506424221924246,0.9934932210584156,6.5127594221209355,1.058385771000353
TCGA-AN-A04A,7.04861430516396,0.65504138176262,0.27985336028356,2.04508224822602,4.13936948287552,0.123012466058708,1.35313712664579,7.11012053819332,5.50788316777865,1.68834609665577,0.7523204284596702,0.16838530541475208,4.256029372685603,4.327134033385481,2.5399280433528024,1.7609447741764443,6.298368721185473,1.7987556139146188
TCGA-AN-A04C,16.8247765998099,2.6133289523581,0.127262056928617,0.670989866145997,2.49266849397219,0.620959919985989,0.153032776489438,5.30611723097032,4.71458669107845,0.335494933072999,0.9118832894057941,0.06502076994841134,3.4921480171693755,3.8432804089850245,1.9873208659292536,9.319428264557272,5.570617757413,1.0545012161825607
TCGA-AN-A04D,5.44618013441322,2.18652768206764,0.0,0.157276936171126,0.857349012179155,0.431551516197561,0.0,9.11149101198451,8.09015242365028,0.195636687342894,1.4476849814910686,0.04600204654452046,2.5866926968600388,2.268404449408409,4.602486573756183,2.6714292557249353,4.420738391404352,0.4144603058160982
TCGA-AN-A0AJ,10.5252886750168,1.18610128258137,0.293804904859606,0.642018125433954,1.22418710358169,1.39557329808313,0.212192431287493,1.63769030301373,2.64968497530793,2.06207516558872,0.7840013601022011,0.06129233847829409,3.5535079603690884,4.362224392285741,2.005543711098047,0.9465062986890213,4.716875693623636,0.947329519847386
TCGA-AN-A0AK,7.69152366363927,0.0,0.322319877982587,0.357642604336843,0.0,1.01552838268486,0.971374974742043,3.43071979715712,4.73324533147032,0.529840895313842,0.24634727690091462,0.024177814301165258,2.137437945212189,3.2827214959601374,2.006657081901448,0.5507036962478876,6.006623424009747,0.632268215499513
TCGA-AN-A0AL,7.25837315773275,0.0,0.0,1.83903858763281,2.71906932281906,0.526514115068697,0.0,7.61941140806557,5.13727343702743,1.85032103295571,2.823280612047858,0.21536797220347947,4.4631515948373055,3.992152072600266,2.8106898730528385,0.23731896557455087,4.900011803135091,1.4578043905265834
TCGA-AN-A0AM,1.58054280050596,0.0,0.3163066468912,1.37889756516937,4.98775420347285,0.183853008689249,0.616797190441352,2.76372587255452,3.59996052497981,0.539697541636183,0.28747229511906675,0.12551885957509096,3.5651828289317162,2.932004460518091,2.440952198029637,4.953418907190665,3.749802401680049,1.4641977462488616
TCGA-AN-A0AR,0.11989266824682,1.33980056765821,0.0,0.314718254147903,3.68370223188355,1.70847052251719,0.0,3.5668068803429,2.28994996351426,1.10301254787074,1.1076878693143737,0.018064389360361564,4.195733420400734,2.5493981009334874,2.4519100313047546,4.73405924490055,0.4118600737378197,0.7420062108667361
TCGA-AN-A0AS,7.69022872817439,1.09587668569317,2.01992601648672,1.38225561052588,1.0347825150622,0.397112109101359,3.60073768156328,3.57400898191223,4.86080495082721,2.01610763082228,1.0247451901971378,0.1424787906422466,4.861722172442413,3.463975502538819,2.3678183436061935,8.98545659775844,6.564410180673826,1.4157045914820714
TCGA-AN-A0AT,0.1728575368063,0.610261199053199,0.420869792450482,0.626043816270092,2.07015329161581,0.499782878534947,0.0,2.69356667168308,2.38317519975085,1.94126191767785,0.22181522787370223,0.1028596579220564,4.536917014726081,3.300841231975402,2.5729624075132693,5.933789781512697,2.0492125346325603,0.813935070481317
TCGA-AN-A0FD,20.1316683282625,2.61529226016704,1.90571684074187,0.859599936675057,1.70703572330282,0.274473503553692,0.429799968337528,4.39125816707116,5.03190340289502,8.22702014864948,0.19987646683658045,0.191183609220039,3.875583497220253,6.549718450671873,2.1753010339002437,2.6533122946556564,5.966423545454479,0.8884607695580405
TCGA-AN-A0FF,35.089755131132,2.4922327654418,3.13183232471448,1.47034381441994,1.44093693813155,0.216875712626942,3.37811491362982,6.57243685045715,6.04311307726597,5.77477533113433,1.4761224198801521,0.09990111000794269,3.8443053001639367,7.21596780545582,2.300914426956767,0.9244799923590225,7.293846815720018,0.9456826075214056
TCGA-AN-A0FJ,0.0,0.0,0.176182836063739,1.36541697949397,2.85856651513416,0.77520447868045,0.0,4.04780065856439,3.00391735488674,0.176182836063739,1.715849452221877,0.09693648250295737,3.484924372661078,2.5703171968938006,4.000198356931396,7.203937197265908,0.974015283756472,1.2479275134435854
TCGA-AN-A0FK,26.6858014982493,5.20164646391656,6.76874235919136,0.566378339090448,1.11885782323389,0.0,0.138988549470048,5.21902003260032,6.64365266466832,1.45243034196201,2.062536219895389,2.955721967837485,3.51984379730947,4.102070184725832,1.356369213716225,3.869733248190751,8.069497565559615,0.6065369833147811
TCGA-AN-A0FL,5.47930337099407,0.0,0.0,0.44746237082078,1.04689309399579,2.62567542123137,0.0,4.90097936342382,6.59795929804602,1.49435546481657,3.0178684738580728,0.08596845386216505,2.7188328569520093,2.9911363200590007,3.6594222670032397,1.7112746310498603,7.160693337844612,0.6364506166789771
TCGA-AN-A0FN,20.6633699843352,0.173493500651171,0.117622712305879,4.78430382304162,3.54926534382989,1.39971027643996,0.391095518417047,7.26614305269566,6.47218974463098,0.570470154683512,0.6018866449789776,0.576183494145623,5.493234216282477,5.285272740420357,2.9541404630463046,0.8623521995320201,6.298410880944553,2.106515831266251
TCGA-AN-A0FS,32.4756531690331,0.240961084991312,0.25470471846751,7.49438150054611,1.45806044285559,0.415534932280936,1.50969496106802,6.45677356313454,7.87795220726697,3.05381293427765,0.9971117206751735,1.7500490409639704,6.03612964403462,6.336286958887341,2.644479299450387,0.8628282579560358,7.861779853685875,1.5984604924701333
TCGA-AN-A0FT,39.122575113863,2.94078642004659,1.05131308136801,1.67270775489136,2.68066771950192,0.289020778382957,8.1720625087781,3.33096447086358,5.52390962684426,1.98701785138283,0.20426594528956027,0.6601984618378538,4.111148192668961,4.394980514183892,1.5255176770535892,3.586260342316803,7.401918826605913,1.0627434292373452
TCGA-AN-A0FV,1.71689408518542,0.0,0.439443128946267,1.4682169657042,9.22489917198831,0.848227434942795,0.0,11.5481566444019,10.0697200710478,0.705152927844011,1.7213289076370348,0.12604775520593936,3.730846428567138,3.6372740496060834,2.9388503370060635,3.224302726967442,5.347470780106312,2.919530776387289
TCGA-AN-A0FW,25.0512772570322,0.28214563945542,0.0,1.00378737113947,4.60114427419608,0.415079642660377,5.48284939749426,2.57457896003071,3.73029090626156,0.971232105048464,0.23302905744518485,0.16169423543613154,3.7223348644145537,4.514280095632917,2.3543111001990153,2.1832006467254277,7.303395369300002,1.5456224760929589
TCGA-AN-A0FX,4.11399024878144,0.781175567767149,0.139693494696819,4.37940897450927,3.17296022120093,1.01040083089573,0.0,7.3563212732976,5.69142199373209,0.401144210475023,0.5072111026677172,0.12855736497375747,6.180678985214042,3.147843945646278,4.407114775215797,5.1941816312958355,4.576292352599503,1.7349588530509685
TCGA-AN-A0FY,2.35690979280653,2.40639187685441,1.57821804910581,1.62770013315368,1.29434714588381,0.164272185214253,1.70062109911897,1.98970064276706,2.58608997155457,3.8361636738166,0.9686437559647167,0.12604775520593936,3.9027007017030946,6.556700699995161,1.8384274219070569,0.43956994966273916,2.8227709302667763,1.1008431244331118
TCGA-AN-A0FZ,4.65676230049892,3.7811116094269,7.0476899286821,1.93304020481937,4.76061305631339,0.094409778013156,0.47204889006578,5.24682341308115,4.49390543342623,0.793042135310511,0.043764442310170244,0.19496955009341788,4.399383038185748,4.376040279699399,1.7432995278882566,4.491558115188882,4.692326759449956,1.6335707067579344
TCGA-AN-A0G0,0.195644781572979,0.0,0.0,0.9385278652269,3.68322567048261,0.606782366037935,0.0,1.33548829160686,1.45457641952084,0.46784621680495,3.2812382945619945,0.030971642412075527,2.9975633956548777,2.4802651220544627,3.3486431831865526,0.0,0.6658475212555507,1.3175356220163543
TCGA-AN-A0XL,56.5354915937937,3.62498217280203,1.13467933714774,8.62805674187591,0.700280647018574,2.11956602252681,1.26574790744534,5.79323080715366,4.88324044765893,0.895011094317857,0.4392507811114086,0.09855430722072947,6.095968712587408,5.113362953042204,3.4703806785555793,8.807188744933582,7.795644233496952,1.6496614406426995
TCGA-AN-A0XN,7.16038788583667,0.67696252735014,0.276073706736665,1.82734501125697,2.37511030240115,0.373940521138114,1.93251594715665,3.81682854869262,4.91674125331012,1.63453162877422,0.17810907609432516,0.21611335844630125,5.102049182199452,4.680802550121645,3.1082735314725727,0.13592881552640673,5.6829496523335425,1.7757248359088587
TCGA-AN-A0XO,42.1251148864396,0.639723123236701,1.72072464576729,1.79644697464021,4.74439557110647,0.203666953520256,0.438667284505167,3.19078227181734,3.32656024083085,3.49628270209773,0.6306850364557568,1.2757818408810828,4.3484094870059655,4.979664124144687,2.1446663993885613,6.4692396786313076,7.711007501764595,1.5970782124871021
TCGA-AN-A0XP,18.1419169165234,0.767517727457344,2.55515395343394,1.04278779848635,0.254898790384289,0.712463713251543,1.93336744005078,3.71452672317963,4.77998382163308,4.60186789332019,0.09707137054390325,0.39626911219093747,4.047294080094016,5.889758256877504,1.8176641844498005,3.2623880539133547,8.399289461750094,0.9543452260600966
TCGA-AN-A0XR,87.3299935311054,5.88149243505591,11.0283171488663,0.265642565874085,0.510531806289257,0.0,12.3274753225943,4.83137416683492,6.39202424134517,4.82722350174314,0.7873488760559454,0.32573179112255435,3.222820013994216,5.8953704884553035,1.4252444421481008,8.459379975788243,8.990781885410088,0.6465313499891587
TCGA-AN-A0XS,4.83109871062977,1.72539239665349,1.5860946618778,2.16861246184888,1.60825566513757,0.462215210846623,1.53227508253264,7.03770146378112,7.30996521811543,1.60825566513757,0.487074680051724,1.4675403420538382,4.788576095031635,4.706480822629446,2.449983887029161,2.9636960599865363,4.412693470841332,1.3164354110105
TCGA-AN-A0XT,3.7751377135215,3.97468652470009,14.2127622655772,2.43530998132239,2.31313723978448,0.0,0.0,7.83127273258021,11.0240537114377,1.13620649630259,0.5581696548346117,0.13645390926865067,4.442412751782818,6.51796695020102,2.118725171268244,1.3305584000308022,4.067544071324278,1.0285691521967708
TCGA-AN-A0XU,7.82063959576572,0.360734841392321,0.0,0.908474463170801,4.14147967018433,1.63266762954183,0.0,2.05295830645359,3.44315054546941,0.457594384192363,1.0661925440122606,0.19446533163799662,3.924670008169753,2.9648791424501626,3.362722355824576,7.888371874531599,5.465621907709367,2.0664681172982116
TCGA-AN-A0XV,27.4605008437991,3.08997807929246,15.3860756317813,3.14371682849755,2.66006808565177,0.372812572610286,1.83383481662357,6.68375693238261,7.74509722918307,3.4527146364268,0.5283712779607188,0.6558097543554524,5.100195555595611,5.57158580446983,2.111999463304661,0.622368152416905,7.095763056924149,1.774586781183158
TCGA-AN-A0XW,11.7449760386603,0.884573971556029,0.144420240254046,2.32516586809013,2.03993589358839,0.332166552584305,4.47702744787541,7.07659177244823,5.59267380383792,1.87024211128989,0.3997726611017057,0.5289713174983675,4.649603963439595,4.999715941450894,2.8963106043658224,0.3740657182225377,5.542310679312727,1.2751262735683553
TCGA-AO-A03L,18.5611194583924,9.40049710606669,9.07310048271747,0.745556667032875,2.49599405919702,0.541338971280392,1.46518092825591,5.84127440866627,6.12004777112204,2.29501791417076,1.9203695304316735,0.12313642685605963,4.0663561719991534,5.30348122090015,2.555791619223054,9.008460276973711,6.912391191203291,1.1936456006108265
TCGA-AO-A03M,1.96048533983266,0.356902514457526,0.594837524095877,1.96792080888386,0.384165900978587,0.359381004141259,2.31738785429019,4.25308829728552,4.76365717213448,4.1688196480386,0.6876878107322444,0.3371972813408009,4.0706383430436,5.79421309496009,2.2735158897021166,2.6638455472431453,4.526244128537199,0.9288061453406263
TCGA-AO-A03N,26.0770858651657,0.0,2.06539886368569,0.360242940634305,1.6571175269178,0.0,2.54871880498771,12.0726415480071,18.7776632805631,0.900607351585762,0.6145685119642088,2.7990873060740036,4.17795764509956,3.5401884967985326,1.5192399486612869,7.416793306107445,7.02841333802255,1.4402080750137498
TCGA-AO-A03O,4.39515428162982,3.13562109070184,1.51936696108446,0.352316976483353,0.0,0.215794148096054,3.54959353806978,1.42688375475758,2.17115336757866,0.488839804870652,0.18928690658361216,0.4998841458919099,3.067053535814524,3.975125723397613,1.8693581812340334,0.5601279760812637,5.19863165886819,0.6119277672153374
TCGA-AO-A03P,0.264279313776327,0.0,0.117457472789479,1.11878242831979,0.408164717943439,0.173249772364481,0.0,4.12569373173045,5.85231858173578,3.80268568155938,0.14782766837732017,0.07806325577681912,3.8326773908071363,6.987944973962155,1.4740985312514538,0.02431967919541289,1.6644828403646825,0.7656196082812327
TCGA-AO-A03R,10.3432568973257,0.448025110769052,0.0,1.06697633157305,2.05232605854489,0.0,0.233218870289192,6.29690949780817,5.27657694029296,25.904786017372,0.28451413324424535,0.19597745864258795,3.9623824417171862,6.784676719091611,1.7444625227443757,1.9830939325977897,5.560601857421861,0.6525094401836642
